Order_ID,Product_Name,Category,Price,Quantity,Total_Sales,Customer_ID,Customer_Age,Customer_Gender,Purchase_Date,Purchase_Time,Age_Group,Year,Month,Month_Name,Quarter,Day_Name,Hour,Product_ID
OrderID85852,miss,Toys,655.25,8,5242.0,8b4cdd44-9ae4-4172-9c86-a7ca33a71905,68,Male,2024-04-08,06:17:56,60+,2024,4,April,2,Monday,6,85844
OrderID85853,end,Clothing,183.08,10,1830.8,d7fb40e8-7a11-4d13-89a3-df71fd1ac0b3,34,Male,2024-04-13,04:20:02,31-45,2024,4,April,2,Saturday,4,85845
OrderID85854,method,Toys,146.07,5,730.35,c36515c6-e15e-4c0c-b914-0b09d24a7157,43,Male,2024-01-03,21:56:43,31-45,2024,1,January,1,Wednesday,21,85846
OrderID85855,scene,Toys,426.76,9,3840.84,63eadf1b-e995-45d9-bdf2-cd0e968e3cb7,44,Male,2024-01-04,06:44:39,31-45,2024,1,January,1,Thursday,6,85847
OrderID85856,herself,Home & Garden,348.52,1,348.52,b7d1a145-d9e4-4b7f-acab-7db80222d9fc,27,Male,2024-05-15,05:52:39,18-30,2024,5,May,2,Wednesday,5,85848
OrderID85857,wear,Home & Garden,686.24,10,6862.4,a78c47c0-22f2-44d0-96e2-c69df8bbc715,56,Female,2024-05-29,04:48:52,46-60,2024,5,May,2,Wednesday,4,85849
OrderID85858,show,Toys,479.39,7,3355.73,93992535-16c4-4a56-a51e-cbe6887a189a,34,Female,2024-02-12,08:06:59,31-45,2024,2,February,1,Monday,8,85850
OrderID85859,evidence,Home & Garden,632.22,8,5057.76,784354e5-a3a4-47ef-8f40-5df22441b8c0,51,Male,2024-05-03,13:26:30,46-60,2024,5,May,2,Friday,13,85851
OrderID85860,heart,Clothing,263.51,3,790.53,06150e1e-0dc3-4ea7-9f21-e631cc489d3b,55,Female,2024-03-07,21:23:45,46-60,2024,3,March,1,Thursday,21,85852
OrderID85861,national,Toys,343.93,5,1719.65,31e74ad9-dbdc-4452-bf0b-84248c8eeb57,63,Female,2024-05-20,09:25:30,60+,2024,5,May,2,Monday,9,85853
OrderID85862,necessary,Electronics,468.43,1,468.43,6f71a6c2-1a09-423e-b534-e49bd7c528bf,47,Female,2024-02-18,09:23:11,46-60,2024,2,February,1,Sunday,9,85854
OrderID85863,down,Toys,625.69,3,1877.07,96d0db02-19d3-4097-8445-22d7b2d1be3b,25,Female,2024-01-09,08:37:00,18-30,2024,1,January,1,Tuesday,8,85855
OrderID85864,share,Clothing,996.77,9,8970.93,e62c6ba1-4945-4dcd-befc-aa79293d301a,36,Male,2024-02-02,09:56:50,31-45,2024,2,February,1,Friday,9,85856
OrderID85865,late,Toys,327.83,3,983.49,3214a36e-8c97-4898-a839-a5f736215718,27,Female,2024-02-05,14:57:03,18-30,2024,2,February,1,Monday,14,85857
OrderID85866,seven,Clothing,409.72,1,409.72,b03a20a6-8cab-4f26-bf99-8aecb154360e,45,Female,2024-01-28,21:00:03,31-45,2024,1,January,1,Sunday,21,85858
OrderID85867,somebody,Clothing,554.91,7,3884.37,8bfd14e4-4fe3-4cbb-99c1-643cf9994311,37,Male,2024-01-30,04:04:18,31-45,2024,1,January,1,Tuesday,4,85859
OrderID85868,school,Toys,659.62,10,6596.2,e02483bc-8727-4995-b26a-42d4b59ef6e2,18,Male,2024-02-16,13:23:29,Under 18,2024,2,February,1,Friday,13,85860
OrderID85869,edge,Electronics,939.61,3,2818.83,ec675db3-93b2-4821-ab03-9ca79b250ab3,34,Male,2024-06-03,15:18:39,31-45,2024,6,June,2,Monday,15,85861
OrderID85870,mind,Home & Garden,431.79,6,2590.74,45257f05-e3d1-46c4-a0c0-7c6fe723aec4,51,Female,2024-05-28,06:58:40,46-60,2024,5,May,2,Tuesday,6,85862
OrderID85871,choice,Clothing,710.88,8,5687.04,8ea5558b-25f4-482b-a55f-a390f2a93049,67,Male,2024-01-07,21:17:26,60+,2024,1,January,1,Sunday,21,85863
OrderID85872,bill,Electronics,536.28,9,4826.52,f5fa4091-857d-4da9-a6cb-c0fb2c465e1a,34,Male,2024-03-31,15:08:15,31-45,2024,3,March,1,Sunday,15,85864
OrderID85873,ground,Books,993.49,4,3973.96,2293ce49-9fac-4787-a04c-515b21bd1b51,51,Female,2024-01-05,16:41:49,46-60,2024,1,January,1,Friday,16,85865
OrderID85874,current,Electronics,727.37,3,2182.11,6e052587-0bed-4704-b1ec-4ffb42172f9b,24,Male,2024-01-18,20:02:01,18-30,2024,1,January,1,Thursday,20,85866
OrderID85875,house,Books,403.62,1,403.62,fa909da2-b5f9-4cbb-ba8d-e1db9424c352,25,Female,2024-01-11,19:41:56,18-30,2024,1,January,1,Thursday,19,85867
OrderID85876,theory,Electronics,189.12,4,756.48,29f62830-858a-4f00-8759-1ac8b2fdb5cb,32,Female,2024-01-04,13:36:15,31-45,2024,1,January,1,Thursday,13,85868
OrderID85877,mother,Electronics,893.21,6,5359.26,8e5dbf36-d344-4f93-8359-e245b71c56a6,24,Male,2024-03-28,00:25:44,18-30,2024,3,March,1,Thursday,0,85869
OrderID85878,behavior,Toys,665.55,3,1996.65,d15f5226-7b40-471b-bd40-bd66d4edd1e3,28,Male,2024-01-25,20:57:47,18-30,2024,1,January,1,Thursday,20,85870
OrderID85879,high,Books,245.58,4,982.32,201368ed-f55e-4a2f-b8c8-049912716811,33,Male,2024-05-07,09:01:23,31-45,2024,5,May,2,Tuesday,9,85871
OrderID85880,country,Clothing,748.32,7,5238.24,7559a603-4d45-45f0-83de-f52b741800aa,69,Female,2024-03-24,12:02:22,60+,2024,3,March,1,Sunday,12,85872
OrderID85881,type,Books,885.66,9,7970.94,94af4beb-f439-4e78-9371-92a04f66f50b,57,Male,2024-01-19,13:35:00,46-60,2024,1,January,1,Friday,13,85873
OrderID85882,case,Electronics,541.85,7,3792.95,1f006792-b67e-4061-9f52-a03b059dc563,54,Female,2024-04-24,00:57:46,46-60,2024,4,April,2,Wednesday,0,85874
OrderID85883,offer,Electronics,385.79,8,3086.32,ce4f6735-43dd-4989-938f-0cc8d54b4632,32,Male,2024-02-13,16:29:25,31-45,2024,2,February,1,Tuesday,16,85875
OrderID85884,current,Clothing,851.53,2,1703.06,faa4933f-3647-40c4-aee0-1de7adabc5a4,21,Male,2024-06-04,18:50:41,18-30,2024,6,June,2,Tuesday,18,85876
OrderID85885,western,Electronics,321.12,3,963.36,7b83c3e2-b0ff-450f-bb02-5fe20212f1b5,60,Male,2024-03-11,13:03:24,46-60,2024,3,March,1,Monday,13,85877
OrderID85886,scientist,Books,303.98,7,2127.86,26cf539b-0a3d-44c4-b74c-e71a0315579b,52,Female,2024-05-06,10:31:59,46-60,2024,5,May,2,Monday,10,85878
OrderID85887,both,Toys,868.71,7,6080.97,06a58790-a9cd-49dc-aa5a-7c437e5a505b,33,Female,2024-03-08,11:14:42,31-45,2024,3,March,1,Friday,11,85879
OrderID85888,still,Toys,283.42,6,1700.52,ee8a0b8b-d395-4b2a-a599-bb0afdba365f,48,Female,2024-01-12,21:54:23,46-60,2024,1,January,1,Friday,21,85880
OrderID85889,boy,Clothing,791.35,2,1582.7,1a437bd2-21df-4832-be5f-8161281d8ec6,60,Male,2024-01-20,05:25:28,46-60,2024,1,January,1,Saturday,5,85881
OrderID85890,whose,Home & Garden,262.2,6,1573.2,f67a8370-dac3-48e4-a450-f33b6bf29d0d,58,Female,2024-06-01,22:16:17,46-60,2024,6,June,2,Saturday,22,85882
OrderID85891,already,Toys,944.99,3,2834.97,30ff2363-3466-4d35-b66e-2034bd3cfb35,59,Female,2024-02-25,21:15:42,46-60,2024,2,February,1,Sunday,21,85883
OrderID85892,others,Clothing,732.96,1,732.96,584bd6ca-2d7f-4334-be25-4998557c6e1e,52,Female,2024-04-28,13:00:40,46-60,2024,4,April,2,Sunday,13,85884
OrderID85893,middle,Electronics,154.33,7,1080.31,2fcba6b1-9572-4cf2-8676-d1f659e1a8be,51,Male,2024-01-15,16:32:32,46-60,2024,1,January,1,Monday,16,85885
OrderID85894,appear,Toys,232.53,6,1395.18,07e1beb2-8c36-47cb-9fcc-cf3a0a13d399,49,Male,2024-05-19,06:28:36,46-60,2024,5,May,2,Sunday,6,85886
OrderID85895,suggest,Home & Garden,854.89,3,2564.67,1fa10520-f4ec-4d08-b21b-e704d27cd2ac,36,Male,2024-02-13,15:47:30,31-45,2024,2,February,1,Tuesday,15,85887
OrderID85896,he,Books,512.16,1,512.16,13f758d3-3318-4058-a3c6-347eb5c1fbbf,47,Female,2024-04-03,21:36:33,46-60,2024,4,April,2,Wednesday,21,85888
OrderID85897,pull,Electronics,246.13,10,2461.3,85671923-44f2-4d83-90ed-dc4a686b2244,46,Male,2024-01-06,11:05:46,46-60,2024,1,January,1,Saturday,11,85889
OrderID85898,leg,Clothing,150.47,4,601.88,ff62acce-a61a-417c-b483-01fc6b015af5,24,Female,2024-06-02,15:52:44,18-30,2024,6,June,2,Sunday,15,85890
OrderID85899,beyond,Toys,493.44,1,493.44,1f051474-423c-4b0f-b421-a032f7c6b675,54,Male,2024-02-24,06:11:14,46-60,2024,2,February,1,Saturday,6,85891
OrderID85900,ground,Home & Garden,757.49,1,757.49,f0fefdf6-4d35-43cb-89f5-5590663581ad,37,Female,2024-04-12,15:29:44,31-45,2024,4,April,2,Friday,15,85892
OrderID85901,would,Books,744.44,1,744.44,1b485d1b-51c4-4d89-b813-dfd29e58db8d,51,Male,2024-04-30,04:32:10,46-60,2024,4,April,2,Tuesday,4,85893
OrderID85902,month,Toys,739.07,10,7390.7,87684579-ab62-4274-a5b7-ea89565519c0,53,Male,2024-05-10,03:28:25,46-60,2024,5,May,2,Friday,3,85894
OrderID85903,name,Electronics,473.03,4,1892.12,35680a4a-ac62-4f9f-91ba-eb7de4973b7a,64,Male,2024-06-03,01:17:15,60+,2024,6,June,2,Monday,1,85895
OrderID85904,strong,Books,235.11,1,235.11,92c1c9c4-340b-4984-9092-6e232f168d40,47,Male,2024-05-18,22:47:12,46-60,2024,5,May,2,Saturday,22,85896
OrderID85905,lead,Electronics,139.87,7,979.09,569132d5-1ecb-4512-a0d0-89e525c34cdd,34,Female,2024-05-18,04:55:48,31-45,2024,5,May,2,Saturday,4,85897
OrderID85906,owner,Books,788.81,2,1577.62,297ab565-abe0-4409-97c3-d880eb2014ee,43,Female,2024-05-21,06:07:32,31-45,2024,5,May,2,Tuesday,6,85898
OrderID85907,audience,Home & Garden,819.34,10,8193.4,58fd637b-10f1-4c87-a527-27ee67c45a20,63,Male,2024-01-04,03:16:17,60+,2024,1,January,1,Thursday,3,85899
OrderID85908,sea,Toys,441.73,4,1766.92,6fc37acf-a483-4672-89a8-8f6823e7bd34,30,Female,2024-04-01,02:08:34,18-30,2024,4,April,2,Monday,2,85900
OrderID85909,heavy,Books,684.24,4,2736.96,95567f2b-fd58-4661-8bcf-87e8bc8d911a,53,Male,2024-05-27,13:13:40,46-60,2024,5,May,2,Monday,13,85901
OrderID85910,land,Clothing,181.2,2,362.4,04ee4b46-c0d6-4b68-a1c7-f21d0d0ff474,65,Male,2024-02-08,06:38:16,60+,2024,2,February,1,Thursday,6,85902
OrderID85911,my,Toys,840.79,8,6726.32,c4ca4d2b-ae5e-4b71-ac0e-3b9180dd6166,24,Female,2024-01-06,15:05:45,18-30,2024,1,January,1,Saturday,15,85903
OrderID85912,the,Clothing,267.0,4,1068.0,c6e23d0a-232f-452d-b7b1-993aa99a9568,64,Female,2024-04-18,06:03:28,60+,2024,4,April,2,Thursday,6,85904
OrderID85913,wrong,Electronics,243.34,6,1460.04,510e9330-5060-42dd-aa33-b1e24d403f9b,60,Male,2024-03-24,08:11:39,46-60,2024,3,March,1,Sunday,8,85905
OrderID85914,animal,Toys,582.12,1,582.12,8f9e0f62-fa5f-4090-a262-38bf9fdb60a8,18,Male,2024-02-19,01:50:24,Under 18,2024,2,February,1,Monday,1,85906
OrderID85915,agree,Clothing,649.09,3,1947.27,5a52daac-4f51-41be-ade1-2af6b8dfbdee,54,Female,2024-02-22,19:31:47,46-60,2024,2,February,1,Thursday,19,85907
OrderID85916,space,Electronics,256.16,4,1024.64,0e847778-ead2-4e26-9c5e-6f48df9db886,28,Female,2024-02-11,21:36:45,18-30,2024,2,February,1,Sunday,21,85908
OrderID85917,into,Clothing,871.14,9,7840.26,24c5fd15-9901-48f7-8ca1-33fdaab7d968,23,Male,2024-02-21,10:34:44,18-30,2024,2,February,1,Wednesday,10,85909
OrderID85918,church,Clothing,254.13,8,2033.04,fe649912-4217-4cc9-a2a3-8d4a286672e1,44,Female,2024-04-17,07:57:03,31-45,2024,4,April,2,Wednesday,7,85910
OrderID85919,million,Clothing,870.52,7,6093.64,93c25b05-994c-45eb-994c-640d8a9588f3,38,Female,2024-04-07,02:07:56,31-45,2024,4,April,2,Sunday,2,85911
OrderID85920,politics,Books,144.23,2,288.46,37cc34f8-8f59-4ec7-8c13-e974f459f1b4,30,Male,2024-01-13,10:38:33,18-30,2024,1,January,1,Saturday,10,85912
OrderID85921,feel,Books,796.55,9,7168.95,c8f72d8b-445a-400b-b6a0-99bd6b222b6f,24,Male,2024-05-30,02:56:58,18-30,2024,5,May,2,Thursday,2,85913
OrderID85922,possible,Clothing,531.25,3,1593.75,01b2d4cf-744c-4fb1-aff2-b1678d921657,27,Female,2024-02-13,14:55:14,18-30,2024,2,February,1,Tuesday,14,85914
OrderID85923,my,Books,171.03,3,513.09,4c993f26-947f-4ce4-94b7-f76c45cd6dc8,70,Male,2024-02-16,13:08:10,60+,2024,2,February,1,Friday,13,85915
OrderID85924,they,Toys,237.68,10,2376.8,ffdda9c4-2edd-465e-88c2-c24b1dec0761,68,Female,2024-06-04,00:03:02,60+,2024,6,June,2,Tuesday,0,85916
OrderID85925,audience,Toys,824.53,8,6596.24,65bac674-30b3-4742-b6af-0c40ee0b1dc1,39,Female,2024-03-24,23:19:15,31-45,2024,3,March,1,Sunday,23,85917
OrderID85926,where,Home & Garden,366.33,7,2564.31,93108990-114f-46e1-9b7b-80cd70c4c736,61,Male,2024-04-21,00:37:15,60+,2024,4,April,2,Sunday,0,85918
OrderID85927,small,Books,209.71,7,1467.97,20e2dd14-98ac-47a9-825b-dea840f45cb2,35,Female,2024-03-27,09:28:50,31-45,2024,3,March,1,Wednesday,9,85919
OrderID85928,several,Toys,647.94,9,5831.46,a8185d72-70d2-41e4-8476-cd76cb7ea06c,44,Male,2024-03-13,19:26:55,31-45,2024,3,March,1,Wednesday,19,85920
OrderID85929,world,Toys,955.57,8,7644.56,2bc5e640-f61e-4b13-8cca-00ce3d3e2fc5,29,Female,2024-02-17,11:55:09,18-30,2024,2,February,1,Saturday,11,85921
OrderID85930,address,Home & Garden,771.72,1,771.72,ea272086-fa74-4284-b9b0-7e3b919ed71c,38,Male,2024-04-15,17:06:38,31-45,2024,4,April,2,Monday,17,85922
OrderID85931,song,Electronics,409.89,9,3689.01,a326c159-95ba-45e0-8262-e128d19ed536,65,Male,2024-01-13,19:03:54,60+,2024,1,January,1,Saturday,19,85923
OrderID85932,past,Home & Garden,179.11,7,1253.77,b09428a7-88e5-4621-9f52-0680cef40da7,24,Male,2024-01-24,07:33:13,18-30,2024,1,January,1,Wednesday,7,85924
OrderID85933,family,Toys,981.29,7,6869.03,5168c09b-65c0-48fe-9c0a-32f49cec5823,59,Female,2024-03-07,20:15:52,46-60,2024,3,March,1,Thursday,20,85925
OrderID85934,sell,Electronics,815.72,10,8157.2,9a4abbd1-8cbc-4694-bc5d-cd95ed8b189b,25,Female,2024-01-31,19:35:37,18-30,2024,1,January,1,Wednesday,19,85926
OrderID85935,report,Books,116.12,8,928.96,e3483f82-cd0f-4b7f-ad4b-28d0ef9b8959,61,Female,2024-04-03,15:41:18,60+,2024,4,April,2,Wednesday,15,85927
OrderID85936,perform,Books,330.71,6,1984.26,1de536f8-e10a-4da1-b20a-84c2109974c7,51,Female,2024-04-30,08:51:28,46-60,2024,4,April,2,Tuesday,8,85928
OrderID85937,either,Books,967.55,6,5805.3,1b4ee78b-bd83-4b74-bb05-d4ffe5bd57eb,58,Male,2024-05-03,09:30:42,46-60,2024,5,May,2,Friday,9,85929
OrderID85938,news,Books,162.0,2,324.0,a84a107d-d2b3-49e3-acae-60f6dc8eff93,45,Female,2024-02-16,19:56:59,31-45,2024,2,February,1,Friday,19,85930
OrderID85939,example,Home & Garden,212.4,7,1486.8,cb0da132-6619-4fb1-b1c5-3d1f79e7e0a0,23,Male,2024-03-18,14:43:37,18-30,2024,3,March,1,Monday,14,85931
OrderID85940,sign,Electronics,804.88,5,4024.4,d29a7df6-36b5-4436-b6fa-7ad9e72be27a,18,Female,2024-04-05,08:57:47,Under 18,2024,4,April,2,Friday,8,85932
OrderID85941,dinner,Home & Garden,131.18,7,918.26,5be01a7f-20a1-4598-9848-d52165918abd,31,Male,2024-04-09,02:05:54,31-45,2024,4,April,2,Tuesday,2,85933
OrderID85942,military,Toys,294.54,5,1472.7,819800be-0b80-44ba-a85b-f4ca639f59f2,26,Male,2024-02-21,22:13:04,18-30,2024,2,February,1,Wednesday,22,85934
OrderID85943,play,Books,213.01,9,1917.09,033bac41-7ca4-41c5-818e-cafd56277ccd,60,Female,2024-04-23,23:08:54,46-60,2024,4,April,2,Tuesday,23,85935
OrderID85944,away,Electronics,162.57,10,1625.7,a53b3ef2-7878-4c75-bac1-d0baeb353645,62,Male,2024-05-22,06:20:02,60+,2024,5,May,2,Wednesday,6,85936
OrderID85945,choose,Clothing,250.62,5,1253.1,7dbce007-d813-4e01-ae4c-0da31bfb27ad,24,Female,2024-02-02,23:41:38,18-30,2024,2,February,1,Friday,23,85937
OrderID85946,community,Toys,348.2,6,2089.2,4176d1b9-07f5-4895-a88b-1a6bccf3d39e,41,Male,2024-05-21,08:31:33,31-45,2024,5,May,2,Tuesday,8,85938
OrderID85947,upon,Home & Garden,854.31,8,6834.48,64b0fb8a-a5d4-4a80-a213-b9dedb2a3af6,31,Female,2024-02-25,02:35:51,31-45,2024,2,February,1,Sunday,2,85939
OrderID85948,need,Electronics,396.85,5,1984.25,85bc5cc5-9a93-45de-9767-048dc286c996,20,Female,2024-01-24,17:22:09,18-30,2024,1,January,1,Wednesday,17,85940
OrderID85949,run,Clothing,850.28,9,7652.52,624659d0-04ff-4e81-a058-0b0229a2531c,44,Male,2024-04-16,18:36:24,31-45,2024,4,April,2,Tuesday,18,85941
OrderID85950,such,Books,521.25,2,1042.5,edd07d15-4e43-4996-8a2f-a9853d63bb26,65,Female,2024-01-27,13:55:00,60+,2024,1,January,1,Saturday,13,85942
OrderID85951,particular,Books,756.61,1,756.61,8d0bde85-d160-44b0-9ad9-67ed78714686,68,Male,2024-04-04,02:23:56,60+,2024,4,April,2,Thursday,2,85943
OrderID85952,past,Books,341.24,7,2388.68,1b8ea09e-f013-4c88-9b1a-103cae757302,49,Female,2024-04-24,09:25:35,46-60,2024,4,April,2,Wednesday,9,85944
OrderID85953,next,Books,607.16,2,1214.32,b226c6a7-2202-48a7-a9f4-97b3e8f7496a,39,Female,2024-05-15,19:48:17,31-45,2024,5,May,2,Wednesday,19,85945
OrderID85954,avoid,Home & Garden,450.72,3,1352.16,a8e08e09-ba60-443d-ae92-548e793693b5,49,Female,2024-02-07,23:48:36,46-60,2024,2,February,1,Wednesday,23,85946
OrderID85955,view,Electronics,584.54,1,584.54,4774a28c-9364-4654-9dc5-7ce6b9bbaa3d,61,Male,2024-02-15,04:26:30,60+,2024,2,February,1,Thursday,4,85947
OrderID85956,role,Clothing,597.03,3,1791.09,0fcd0b0e-af50-4d38-98af-9b8e2b1ca079,37,Male,2024-02-12,00:54:18,31-45,2024,2,February,1,Monday,0,85948
OrderID85957,question,Books,881.58,1,881.58,a5eb7b7f-6a6f-4248-b54e-a6e6667c6b95,24,Female,2024-05-19,01:14:04,18-30,2024,5,May,2,Sunday,1,85949
OrderID85958,behavior,Toys,623.57,4,2494.28,e25b9256-9a39-49c5-b2a7-568fe8844fc5,28,Male,2024-04-01,05:07:55,18-30,2024,4,April,2,Monday,5,85950
OrderID85959,organization,Home & Garden,638.05,4,2552.2,c75987e7-42a6-4c34-9c01-7a2d37965bd7,44,Female,2024-01-27,15:41:41,31-45,2024,1,January,1,Saturday,15,85951
OrderID85960,girl,Clothing,859.5,5,4297.5,a4c1c7fc-9e3d-4519-9107-02ad8506a82c,56,Male,2024-04-12,04:50:16,46-60,2024,4,April,2,Friday,4,85952
OrderID85961,usually,Toys,436.33,5,2181.65,a35d7128-fa79-4be9-bdc4-5c538c50e8b8,61,Male,2024-05-28,19:06:46,60+,2024,5,May,2,Tuesday,19,85953
OrderID85962,power,Toys,586.05,2,1172.1,b04bc6b4-4339-47c8-a42a-7070c24f4d7b,20,Female,2024-02-04,19:17:41,18-30,2024,2,February,1,Sunday,19,85954
OrderID85963,represent,Clothing,278.08,6,1668.48,9e9627a7-8f93-4100-a046-d2d70bfb5760,49,Male,2024-02-14,21:57:01,46-60,2024,2,February,1,Wednesday,21,85955
OrderID85964,daughter,Toys,887.18,6,5323.08,d90f2737-863f-482d-8d7b-407311701eda,20,Female,2024-02-23,12:24:01,18-30,2024,2,February,1,Friday,12,85956
OrderID85965,fund,Electronics,664.81,7,4653.67,e797170b-1fb2-436e-ba44-77696623e3bf,27,Male,2024-03-10,07:53:02,18-30,2024,3,March,1,Sunday,7,85957
OrderID85966,run,Clothing,439.0,1,439.0,713aceea-1a29-4742-b8f2-e80b31969507,68,Female,2024-02-17,06:11:36,60+,2024,2,February,1,Saturday,6,85958
OrderID85967,explain,Toys,379.41,6,2276.46,9ee8e604-97c6-4afe-b757-cb9a2703139b,39,Male,2024-05-15,17:23:20,31-45,2024,5,May,2,Wednesday,17,85959
OrderID85968,indicate,Clothing,719.23,4,2876.92,54e8b265-2154-465f-a16b-31cfcaf480db,43,Female,2024-02-08,08:50:40,31-45,2024,2,February,1,Thursday,8,85960
OrderID85969,foreign,Books,706.66,9,6359.94,995060be-d373-436c-84ca-a13c92bfcd6e,64,Male,2024-03-14,14:27:07,60+,2024,3,March,1,Thursday,14,85961
OrderID85970,minute,Clothing,886.83,2,1773.66,7bc1ceef-4cff-4c10-8f81-95d6f0c1c53c,55,Female,2024-05-31,15:04:22,46-60,2024,5,May,2,Friday,15,85962
OrderID85971,side,Electronics,893.44,2,1786.88,e067f991-8ee7-4558-ace0-e7cffb48f828,32,Male,2024-03-05,23:14:43,31-45,2024,3,March,1,Tuesday,23,85963
OrderID85972,day,Home & Garden,367.72,7,2574.04,f0ead363-e66d-468c-afe8-6f56a9e6c2dd,32,Female,2024-03-10,22:13:26,31-45,2024,3,March,1,Sunday,22,85964
OrderID85973,above,Home & Garden,407.11,5,2035.55,1e86e372-ee05-463a-94e6-0dd935ff82ad,50,Male,2024-03-05,11:09:05,46-60,2024,3,March,1,Tuesday,11,85965
OrderID85974,land,Home & Garden,841.36,6,5048.16,a7480ea5-fb2b-4854-a8fc-52fe8373d06d,43,Female,2024-01-21,06:02:03,31-45,2024,1,January,1,Sunday,6,85966
OrderID85975,always,Home & Garden,258.14,9,2323.26,d3240180-9724-4dab-a19f-71def39127ca,52,Female,2024-01-20,16:04:25,46-60,2024,1,January,1,Saturday,16,85967
OrderID85976,write,Clothing,380.8,3,1142.4,3766fbf2-eb3b-4291-835e-e5f64f7a12d6,49,Female,2024-02-27,11:09:49,46-60,2024,2,February,1,Tuesday,11,85968
OrderID85977,maintain,Electronics,461.16,7,3228.12,f2c05ed8-584f-433b-b199-c23fe4f155a2,49,Male,2024-04-30,22:27:04,46-60,2024,4,April,2,Tuesday,22,85969
OrderID85978,not,Electronics,186.09,10,1860.9,06ab0a95-a67b-422d-8a6d-e3f33b2f53c8,33,Female,2024-03-29,20:28:25,31-45,2024,3,March,1,Friday,20,85970
OrderID85979,approach,Electronics,930.67,6,5584.02,6e5ac276-74b8-442b-a4f5-6f533ed9f6f2,42,Male,2024-05-14,19:54:50,31-45,2024,5,May,2,Tuesday,19,85971
OrderID85980,born,Books,277.95,6,1667.7,159a4071-14a9-4f5b-800c-d870c10e2f72,20,Male,2024-04-18,18:50:24,18-30,2024,4,April,2,Thursday,18,85972
OrderID85981,nation,Electronics,418.68,2,837.36,589d4287-3164-43c7-a5b4-d233851ed939,21,Male,2024-05-08,00:11:01,18-30,2024,5,May,2,Wednesday,0,85973
OrderID85982,inside,Electronics,573.06,7,4011.42,50e02320-b897-4590-b94d-8e8eb8a1d92a,42,Male,2024-04-06,10:55:44,31-45,2024,4,April,2,Saturday,10,85974
OrderID85983,feeling,Electronics,870.49,10,8704.9,46d3d605-df1e-40aa-be46-e98555ba4f74,52,Female,2024-03-01,14:14:39,46-60,2024,3,March,1,Friday,14,85975
OrderID85984,sense,Books,417.57,10,4175.7,e6591d9d-8e3b-44c0-81f3-90550d56d9ef,60,Female,2024-01-04,02:29:50,46-60,2024,1,January,1,Thursday,2,85976
OrderID85985,who,Home & Garden,779.57,1,779.57,e44f87a2-82bc-462e-9f7f-e3e8fb448c4c,26,Male,2024-03-27,02:17:16,18-30,2024,3,March,1,Wednesday,2,85977
OrderID85986,own,Books,177.43,2,354.86,cdb4e3ba-724c-4cb2-99a7-fe4f4af5c431,66,Male,2024-03-02,03:59:01,60+,2024,3,March,1,Saturday,3,85978
OrderID85987,American,Electronics,796.1,3,2388.3,7bee2693-e41c-4af5-96b1-ba6f29a2cfbf,27,Male,2024-06-04,06:30:11,18-30,2024,6,June,2,Tuesday,6,85979
OrderID85988,far,Toys,114.59,4,458.36,f633e244-3da5-4264-8b6b-29e42c5b20a1,29,Female,2024-05-18,10:32:51,18-30,2024,5,May,2,Saturday,10,85980
OrderID85989,shoulder,Home & Garden,184.23,3,552.69,b27563dd-5fe6-4519-a3e4-492664b3e1a2,25,Female,2024-01-16,18:08:32,18-30,2024,1,January,1,Tuesday,18,85981
OrderID85990,vote,Clothing,808.1,8,6464.8,4ce2b97c-ba29-49d8-a2ec-fece948a1e83,43,Male,2024-04-07,00:20:59,31-45,2024,4,April,2,Sunday,0,85982
OrderID85991,film,Electronics,607.99,3,1823.97,4c1646a1-8cb2-4f2c-a0cc-9d333b41395a,65,Male,2024-02-11,19:10:57,60+,2024,2,February,1,Sunday,19,85983
OrderID85992,project,Toys,824.04,7,5768.28,592dd301-579d-4cb7-8656-c948006a207a,49,Female,2024-02-02,05:02:32,46-60,2024,2,February,1,Friday,5,85984
OrderID85993,share,Electronics,950.71,2,1901.42,0876d83c-83df-42ee-bf0b-793fd57ad223,27,Female,2024-04-16,08:15:27,18-30,2024,4,April,2,Tuesday,8,85985
OrderID85994,participant,Books,613.03,4,2452.12,727ee763-eb00-46a3-9ec6-dd92324d6202,52,Female,2024-01-04,01:22:08,46-60,2024,1,January,1,Thursday,1,85986
OrderID85995,physical,Books,346.1,5,1730.5,00770759-3bd7-4725-9756-adc5d8d15651,47,Male,2024-01-09,06:55:34,46-60,2024,1,January,1,Tuesday,6,85987
OrderID85996,issue,Electronics,229.55,3,688.65,d665922d-3277-4cb3-a0e6-64e4a2563827,19,Male,2024-03-05,06:46:14,18-30,2024,3,March,1,Tuesday,6,85988
OrderID85997,military,Electronics,868.8,10,8688.0,970a14b5-5e28-4a35-9fbf-a66e7f0fd1a0,46,Male,2024-01-24,15:29:33,46-60,2024,1,January,1,Wednesday,15,85989
OrderID85998,guy,Books,447.91,10,4479.1,dcb2974f-b993-4df6-b6ff-7e9f7280d10e,50,Female,2024-05-11,22:11:54,46-60,2024,5,May,2,Saturday,22,85990
OrderID85999,look,Electronics,391.38,4,1565.52,cd3837df-4829-446f-8c58-8e466b535f3a,42,Female,2024-02-03,21:43:30,31-45,2024,2,February,1,Saturday,21,85991
